CustomerID,OrderTimestamp,AOV,CustomerRating,Feedback
CUST_0223,2025-03-31 09:34:00,375.45,3,Great experience overall.
CUST_0122,2025-04-04 16:31:00,400.58,5,Loved the discounts.
CUST_0133,2025-06-15 20:19:00,384.62,1,Wrong items delivered.
CUST_0163,2025-07-04 03:45:00,479.17,5,Loved the discounts.
CUST_0215,2025-05-27 21:14:00,201.72,2,App glitches caused trouble.
CUST_0221,2025-05-31 07:20:00,223.0,3,Loved the discounts.
CUST_0235,2025-04-20 21:51:00,423.23,2,App glitches caused trouble.
CUST_0331,2025-05-03 13:26:00,327.68,3,Excellent service!
CUST_0146,2025-06-05 08:39:00,506.11,4,Product quality acceptable.
CUST_0239,2025-03-30 16:01:00,540.38,4,User friendly app.
CUST_0076,2025-07-03 23:02:00,428.05,5,Very fast delivery.
CUST_0009,2025-03-16 00:41:00,271.36,3,User friendly app.
CUST_0074,2025-02-06 06:51:00,526.55,5,Delivery was okay.
CUST_0442,2025-02-23 17:42:00,423.87,3,Average service.
CUST_0492,2025-06-27 04:50:00,221.57,4,Product quality acceptable.
CUST_0401,2025-02-11 23:11:00,232.18,4,User friendly app.
CUST_0253,2025-04-15 07:23:00,582.03,5,Average service.
CUST_0230,2025-03-13 03:36:00,562.14,4,Neutral experience.
CUST_0007,2025-04-26 07:54:00,97.94,2,Nothing special.
CUST_0174,2025-06-17 14:14:00,237.07,4,Average service.
CUST_0141,2025-07-26 13:39:00,536.9,3,Excellent service!
CUST_0168,2025-03-14 19:05:00,397.78,1,Delivery was very late.
CUST_0170,2025-02-12 01:06:00,484.22,4,Loved the discounts.
CUST_0393,2025-04-21 02:44:00,392.57,3,User friendly app.
CUST_0434,2025-02-03 17:42:00,478.54,3,Delivery was okay.
CUST_0283,2025-03-12 05:32:00,400.7,5,User friendly app.
CUST_0122,2025-06-09 22:07:00,347.49,1,Wrong items delivered.
CUST_0194,2025-05-12 15:42:00,527.05,3,Neutral experience.
CUST_0005,2025-05-12 03:29:00,424.25,4,Nothing special.
CUST_0029,2025-05-21 21:18:00,478.29,2,Wrong items delivered.
CUST_0165,2025-03-04 08:11:00,418.89,4,Average service.
CUST_0422,2025-06-19 13:54:00,341.64,4,Product quality acceptable.
CUST_0339,2025-02-16 00:44:00,593.01,3,Product quality acceptable.
CUST_0136,2025-05-30 20:20:00,442.6,2,Wrong items delivered.
CUST_0496,2025-07-08 12:33:00,357.39,4,Delivery was okay.
CUST_0365,2025-02-04 05:57:00,553.4,5,Product quality acceptable.
CUST_0321,2025-03-31 22:26:00,241.5,3,Wrong items delivered.
CUST_0342,2025-04-10 02:32:00,668.35,5,Good quality products.
CUST_0145,2025-02-25 19:33:00,378.5,1,Very bad experience.
CUST_0327,2025-07-04 04:34:00,247.84,4,Average service.
CUST_0217,2025-02-09 19:37:00,628.71,1,Wrong items delivered.
CUST_0301,2025-07-28 05:18:00,344.42,3,Loved the discounts.
CUST_0132,2025-04-01 11:56:00,429.19,3,Loved the discounts.
CUST_0292,2025-06-19 01:46:00,486.12,5,User friendly app.
CUST_0070,2025-05-19 11:08:00,542.1,4,Very fast delivery.
CUST_0252,2025-06-11 11:27:00,435.97,4,User friendly app.
CUST_0415,2025-03-02 15:20:00,322.32,4,Great experience overall.
CUST_0275,2025-07-06 23:25:00,426.28,4,Very fast delivery.
CUST_0445,2025-07-11 20:34:00,349.68,1,Very bad experience.
CUST_0364,2025-07-30 01:40:00,429.88,5,Product quality acceptable.
CUST_0182,2025-03-23 14:17:00,595.38,3,Good quality products.
CUST_0167,2025-03-30 10:56:00,490.71,5,User friendly app.
CUST_0091,2025-02-23 15:21:00,424.8,5,User friendly app.
CUST_0202,2025-02-17 04:43:00,488.62,5,Average service.
CUST_0346,2025-06-19 14:26:00,497.21,4,Loved the discounts.
CUST_0019,2025-07-13 00:19:00,270.66,3,Nothing special.
CUST_0039,2025-06-05 15:33:00,405.01,4,Product quality acceptable.
CUST_0126,2025-04-07 02:39:00,707.5,5,Loved the discounts.
CUST_0451,2025-07-06 14:38:00,545.54,4,Loved the discounts.
CUST_0173,2025-06-28 00:07:00,339.59,5,Very fast delivery.
CUST_0141,2025-04-28 02:03:00,327.62,4,User friendly app.
CUST_0242,2025-07-03 14:37:00,323.62,4,Loved the discounts.
CUST_0220,2025-06-23 20:34:00,503.96,1,Poor packaging.
CUST_0126,2025-03-29 20:52:00,592.92,1,Wrong items delivered.
CUST_0058,2025-03-18 19:13:00,469.86,2,Poor packaging.
CUST_0148,2025-06-25 06:08:00,418.86,5,Loved the discounts.
CUST_0476,2025-05-10 12:14:00,346.7,5,Excellent service!
CUST_0456,2025-05-26 00:05:00,439.52,5,Product quality acceptable.
CUST_0317,2025-07-01 01:55:00,301.59,5,Good quality products.
CUST_0383,2025-03-18 05:13:00,167.71,3,Product quality acceptable.
CUST_0361,2025-05-11 20:07:00,596.42,1,Delivery was very late.
CUST_0423,2025-03-07 18:29:00,279.3,2,Delivery was very late.
CUST_0001,2025-04-19 19:48:00,361.02,1,App glitches caused trouble.
CUST_0387,2025-02-25 07:23:00,478.76,3,Loved the discounts.
CUST_0461,2025-02-14 05:22:00,572.14,5,Good quality products.
CUST_0348,2025-06-30 15:56:00,430.86,4,Neutral experience.
CUST_0190,2025-04-24 13:50:00,256.75,3,Average service.
CUST_0191,2025-06-11 09:18:00,363.84,3,Very fast delivery.
CUST_0369,2025-02-28 19:44:00,318.58,1,Delivery was very late.
CUST_0409,2025-04-12 13:08:00,395.41,5,Nothing special.
CUST_0312,2025-06-04 22:56:00,547.84,1,Wrong items delivered.
CUST_0417,2025-02-19 14:51:00,95.51,2,Nothing special.
CUST_0422,2025-06-22 23:37:00,350.63,4,Average service.
CUST_0117,2025-04-02 03:39:00,341.91,4,Average service.
CUST_0134,2025-03-02 08:32:00,249.19,5,Great experience overall.
CUST_0058,2025-05-31 19:24:00,470.26,1,Poor packaging.
CUST_0044,2025-06-22 10:52:00,230.2,4,Excellent service!
CUST_0173,2025-04-19 08:03:00,244.01,5,Loved the discounts.
CUST_0160,2025-04-09 07:01:00,502.13,5,Average service.
CUST_0173,2025-05-16 13:21:00,580.07,5,Very fast delivery.
CUST_0317,2025-07-19 23:54:00,390.87,5,Very fast delivery.
CUST_0303,2025-02-16 16:47:00,253.91,3,Delivery was okay.
CUST_0149,2025-07-08 11:34:00,315.33,4,Average service.
CUST_0080,2025-02-11 13:49:00,520.96,4,Very fast delivery.
CUST_0374,2025-06-29 04:47:00,413.97,5,Nothing special.
CUST_0213,2025-02-20 04:02:00,387.88,3,Neutral experience.
CUST_0203,2025-07-22 00:52:00,437.57,3,Neutral experience.
CUST_0252,2025-06-17 03:34:00,395.48,4,Excellent service!
CUST_0229,2025-04-06 07:44:00,585.49,3,Good quality products.
CUST_0164,2025-04-28 14:39:00,310.1,3,Good quality products.
CUST_0227,2025-04-17 21:11:00,296.32,3,App glitches caused trouble.
CUST_0147,2025-07-24 14:14:00,233.99,4,Loved the discounts.
CUST_0020,2025-05-16 18:25:00,335.2,2,Delivery was very late.
CUST_0441,2025-03-24 21:39:00,268.96,2,Poor packaging.
CUST_0402,2025-02-21 18:37:00,426.17,1,Delivery was very late.
CUST_0047,2025-02-20 18:03:00,402.51,1,App glitches caused trouble.
CUST_0233,2025-03-27 06:27:00,270.51,4,Delivery was okay.
CUST_0305,2025-02-28 03:21:00,470.7,4,Nothing special.
CUST_0014,2025-04-17 12:02:00,582.02,5,Nothing special.
CUST_0143,2025-04-27 11:01:00,442.94,4,Nothing special.
CUST_0415,2025-07-12 22:40:00,94.78,1,Poor packaging.
CUST_0001,2025-02-01 07:22:00,638.46,5,Loved the discounts.
CUST_0373,2025-07-16 05:21:00,489.63,5,Delivery was okay.
CUST_0054,2025-07-03 17:16:00,634.77,5,User friendly app.
CUST_0374,2025-04-02 11:05:00,530.89,5,Average service.
CUST_0259,2025-02-27 07:18:00,554.86,5,Loved the discounts.
CUST_0144,2025-06-04 09:00:00,424.63,4,Nothing special.
CUST_0471,2025-05-04 12:48:00,368.52,5,Delivery was okay.
CUST_0441,2025-05-10 07:13:00,444.82,3,Loved the discounts.
CUST_0459,2025-03-07 15:44:00,314.95,5,Nothing special.
CUST_0012,2025-04-25 23:48:00,452.07,5,Nothing special.
CUST_0330,2025-06-21 05:48:00,84.79,2,Delivery was okay.
CUST_0224,2025-03-18 16:07:00,405.15,5,Nothing special.
CUST_0272,2025-03-15 19:59:00,561.36,3,Very bad experience.
CUST_0456,2025-05-08 06:20:00,411.32,4,Very fast delivery.
CUST_0358,2025-07-27 09:42:00,607.3,5,Very fast delivery.
CUST_0460,2025-03-26 08:08:00,368.35,3,Neutral experience.
CUST_0408,2025-04-29 04:48:00,520.32,4,User friendly app.
CUST_0156,2025-03-13 16:23:00,294.61,4,Loved the discounts.
CUST_0373,2025-02-21 18:58:00,515.43,2,Very bad experience.
CUST_0008,2025-07-17 22:40:00,427.91,3,Delivery was very late.
CUST_0122,2025-03-11 12:10:00,373.63,5,Good quality products.
CUST_0348,2025-06-27 10:12:00,91.13,3,Average service.
CUST_0164,2025-06-07 13:44:00,369.47,4,Good quality products.
CUST_0090,2025-02-01 07:43:00,425.61,5,Product quality acceptable.
CUST_0136,2025-02-19 11:07:00,499.45,3,Very fast delivery.
CUST_0186,2025-05-20 11:47:00,587.31,5,Good quality products.
CUST_0316,2025-07-11 12:25:00,644.2,5,Excellent service!
CUST_0178,2025-05-14 04:07:00,549.55,3,Delivery was okay.
CUST_0028,2025-07-03 13:22:00,332.55,5,Average service.
CUST_0220,2025-07-08 12:46:00,363.42,4,Nothing special.
CUST_0357,2025-07-27 14:19:00,488.67,4,Average service.
CUST_0041,2025-04-23 17:01:00,462.35,4,Loved the discounts.
CUST_0228,2025-04-09 00:35:00,595.4,3,Excellent service!
CUST_0192,2025-04-23 04:18:00,697.53,4,Very fast delivery.
CUST_0411,2025-07-06 07:19:00,672.06,4,Good quality products.
CUST_0447,2025-05-24 00:11:00,579.27,4,Loved the discounts.
CUST_0145,2025-06-02 18:14:00,463.35,1,Very bad experience.
CUST_0201,2025-03-13 06:01:00,561.92,5,Average service.
CUST_0417,2025-03-01 08:09:00,599.37,4,Very fast delivery.
CUST_0212,2025-03-23 10:12:00,382.32,5,Neutral experience.
CUST_0461,2025-02-10 13:17:00,336.08,5,User friendly app.
CUST_0220,2025-03-23 21:08:00,307.91,1,Wrong items delivered.
CUST_0240,2025-06-01 06:27:00,294.83,5,Neutral experience.
CUST_0413,2025-02-03 19:05:00,234.16,3,App glitches caused trouble.
CUST_0397,2025-07-05 20:01:00,429.99,3,Very bad experience.
CUST_0046,2025-05-04 05:02:00,280.03,4,User friendly app.
CUST_0035,2025-06-24 07:01:00,305.98,3,Delivery was okay.
CUST_0253,2025-04-22 08:11:00,484.15,5,Very fast delivery.
CUST_0390,2025-07-13 10:00:00,421.79,5,Product quality acceptable.
CUST_0082,2025-03-27 12:14:00,451.55,5,User friendly app.
CUST_0371,2025-05-12 20:48:00,563.82,1,Very bad experience.
CUST_0256,2025-06-07 22:23:00,503.74,3,Poor packaging.
CUST_0197,2025-03-10 20:53:00,582.27,3,Wrong items delivered.
CUST_0303,2025-05-18 17:35:00,409.6,4,Good quality products.
CUST_0409,2025-05-10 12:54:00,593.41,3,Very fast delivery.
CUST_0450,2025-04-14 20:37:00,443.17,1,Delivery was very late.
CUST_0010,2025-06-02 11:33:00,420.24,5,Good quality products.
CUST_0312,2025-03-04 02:02:00,575.38,5,Loved the discounts.
CUST_0286,2025-07-06 11:14:00,295.34,5,Nothing special.
CUST_0242,2025-03-13 22:39:00,642.83,2,Very bad experience.
CUST_0251,2025-04-16 15:31:00,366.15,4,Nothing special.
CUST_0365,2025-03-29 21:35:00,253.83,1,Wrong items delivered.
CUST_0005,2025-06-04 00:23:00,478.42,4,Average service.
CUST_0119,2025-07-17 01:55:00,354.72,5,Very fast delivery.
CUST_0289,2025-07-06 04:06:00,643.1,5,User friendly app.
CUST_0374,2025-07-15 23:00:00,348.05,5,Loved the discounts.
CUST_0065,2025-03-19 19:18:00,437.73,3,Very bad experience.
CUST_0146,2025-07-07 09:59:00,228.93,4,Delivery was okay.
CUST_0224,2025-06-26 02:42:00,497.55,4,Loved the discounts.
CUST_0239,2025-06-06 10:48:00,306.71,5,Product quality acceptable.
CUST_0177,2025-05-24 05:04:00,483.2,5,Product quality acceptable.
CUST_0267,2025-06-16 01:47:00,348.6,3,Average service.
CUST_0341,2025-05-27 23:11:00,154.37,2,Nothing special.
